Longitude,Latitude,datetime,UHI Index,Land_Surface_Temp,Band1,Band2,Band3,Band4
-73.93840333,40.803835,24-07-2021 15:57,1.016945994,,1362.0,2326.0,2152.0,2326.0
-73.93835167,40.803815,24-07-2021 15:57,1.016945994,,1362.0,2366.0,2152.0,2604.0
-73.93828833,40.80378833,24-07-2021 15:57,1.01478228,,1362.0,2366.0,2152.0,2604.0
-73.93822667,40.80376,24-07-2021 15:57,1.01478228,,1712.0,1720.0,2068.0,1932.0
-73.93811167,40.80370667,24-07-2021 15:57,1.019109709,,1712.0,1720.0,2068.0,1932.0
-73.93807,40.803675,24-07-2021 15:57,1.019109709,,1712.0,1816.0,2068.0,1862.0
-73.93804667,40.80363833,24-07-2021 15:57,1.021273424,,1712.0,1816.0,2068.0,1862.0
-73.93804167,40.80360333,24-07-2021 15:57,1.021273424,,1712.0,1816.0,2068.0,1862.0
-73.93807,40.80356167,24-07-2021 15:58,1.016945994,,1712.0,1594.0,2188.0,2346.0
-73.93810833,40.80351,24-07-2021 15:58,1.016945994,,1712.0,1316.0,2188.0,3052.0
-73.93815,40.80345667,24-07-2021 15:58,1.01045485,,1712.0,1450.0,2188.0,3142.0
-73.93822,40.80333833,24-07-2021 15:58,1.021273424,,1712.0,1678.0,2874.0,2212.0
-73.93824667,40.80328667,24-07-2021 15:58,1.021273424,,1712.0,1436.0,2874.0,1534.0
-73.93829167,40.80322667,24-07-2021 15:58,1.01478228,,1403.0,3078.0,2212.0,3344.0
-73.93829833,40.80320667,24-07-2021 15:58,1.01478228,,1403.0,3078.0,2212.0,3344.0
-73.938345,40.80315,24-07-2021 15:58,1.02572106,,1403.0,3078.0,2212.0,3344.0
-73.93844167,40.803035,24-07-2021 15:58,1.019229916,,1403.0,1416.0,1693.0,1672.0
-73.93849333,40.80296667,24-07-2021 15:58,1.019229916,,1403.0,1064.0,1411.0,1672.0
-73.93854167,40.80289667,24-07-2021 15:58,1.014902486,,1403.0,1064.0,1411.0,1672.0
-73.93859167,40.80282833,24-07-2021 15:58,1.014902486,,1403.0,1174.0,2092.0,1822.0
-73.93863667,40.80276333,24-07-2021 15:58,1.014902486,,1403.0,2192.0,2092.0,3130.0
-73.93871833,40.80264333,24-07-2021 15:58,1.014902486,,1282.0,1904.0,2312.0,3052.0
-73.93875333,40.80259333,24-07-2021 15:58,1.010575056,,1282.0,2216.0,2060.0,2564.0
-73.93878,40.80255,24-07-2021 15:58,1.010575056,,1282.0,2216.0,2060.0,2564.0
-73.93877333,40.802505,24-07-2021 15:58,1.010575056,,1282.0,1434.0,1217.0,1638.0
-73.93873,40.80246333,24-07-2021 15:58,1.010575056,,1282.0,1434.0,1217.0,1638.0
-73.93866,40.80241833,24-07-2021 15:58,0.999756482,,1282.0,1098.0,1907.0,1270.0
-73.93858333,40.80237833,24-07-2021 15:58,0.999756482,,1282.0,1056.0,1907.0,1538.0
-73.93849833,40.80233833,24-07-2021 15:58,0.997592767,,1282.0,1772.0,2087.0,1998.0
-73.938315,40.80225333,24-07-2021 15:58,0.995429052,,1282.0,741.0,2030.0,2486.0
-73.93822333,40.80221,24-07-2021 15:58,0.995429052,,1285.0,841.0,2047.0,2404.0
-73.93813833,40.80216167,24-07-2021 15:58,0.997592767,,1285.0,994.0,2047.0,2292.0
-73.93788,40.802045,24-07-2021 15:58,0.995429052,,1238.0,1134.0,1776.0,1944.0
-73.93780167,40.80201167,24-07-2021 15:58,0.999756482,,1238.0,1348.0,2024.0,1864.0
-73.93772833,40.801985,24-07-2021 15:58,0.999756482,,1238.0,1348.0,2024.0,1864.0
-73.93766,40.80196,24-07-2021 15:58,1.004083911,,1238.0,1556.0,2008.0,1794.0
-73.937605,40.80193167,24-07-2021 15:58,1.004083911,,1238.0,1696.0,2008.0,1874.0
-73.93756333,40.80191167,24-07-2021 15:58,0.999756482,,1238.0,1696.0,2008.0,1874.0
-73.93743667,40.80187167,24-07-2021 15:58,1.012738771,,1481.0,1940.0,2254.0,2146.0
-73.93739167,40.80185167,24-07-2021 15:58,1.012738771,,1481.0,1940.0,2254.0,2146.0
-73.93733167,40.80182333,24-07-2021 15:58,1.001920197,,1481.0,1940.0,2254.0,2146.0
-73.93726333,40.801795,24-07-2021 15:58,1.001920197,,1481.0,1924.0,1912.0,1876.0
-73.93718333,40.801765,24-07-2021 15:58,1.012738771,,1481.0,1740.0,1912.0,1882.0
-73.93709667,40.80172833,24-07-2021 15:58,1.012738771,,1481.0,1718.0,1883.0,2050.0
-73.937005,40.80168833,24-07-2021 15:58,1.012738771,,1481.0,1970.0,1883.0,1966.0
-73.93691167,40.80164333,24-07-2021 15:58,1.012738771,,1481.0,2140.0,1883.0,2308.0
-73.936815,40.80159833,24-07-2021 15:58,1.012858977,,1459.0,2144.0,2028.0,2358.0
-73.93671667,40.80155,24-07-2021 15:58,1.012858977,,1459.0,1560.0,2028.0,2266.0
-73.93662167,40.8015,24-07-2021 15:58,1.012858977,,1618.0,1374.0,1563.0,2126.0
-73.936525,40.80145667,24-07-2021 15:58,1.012858977,,1618.0,1374.0,1563.0,2126.0
-73.936425,40.80141833,24-07-2021 15:58,1.006367833,,1618.0,1616.0,1754.0,1896.0
-73.93633333,40.80137,24-07-2021 15:58,1.006367833,,1618.0,1224.0,1770.0,1472.0
-73.93624833,40.80132,24-07-2021 15:58,1.008531548,,1618.0,1530.0,1770.0,1776.0
-73.93616667,40.80126833,24-07-2021 15:58,1.008531548,,1618.0,1530.0,1770.0,1776.0
-73.93607333,40.801235,24-07-2021 15:58,0.999876688,,1410.0,1780.0,2160.0,2160.0
-73.93597667,40.80120167,24-07-2021 15:58,0.999876688,,1410.0,1542.0,2160.0,2298.0
-73.93588,40.80116833,24-07-2021 15:58,1.002040403,,1410.0,1566.0,2390.0,2604.0
-73.93578167,40.80113167,24-07-2021 15:58,1.002040403,,1410.0,1566.0,2390.0,2604.0
-73.93568333,40.80109,24-07-2021 15:58,0.999876688,,1410.0,1718.0,2390.0,2798.0
-73.93558333,40.801045,24-07-2021 15:58,0.999876688,,1410.0,1542.0,2285.0,2484.0
-73.93548333,40.80099833,24-07-2021 15:59,0.997712973,,1410.0,1542.0,2285.0,2484.0
-73.93529833,40.80091667,24-07-2021 15:59,0.995549258,,1378.0,1578.0,2096.0,2068.0
-73.93522167,40.80088,24-07-2021 15:59,0.995549258,,1378.0,1838.0,1783.0,2092.0
-73.93516333,40.800845,24-07-2021 15:59,0.993385543,,1378.0,1838.0,1783.0,2092.0
-73.93512667,40.80080833,24-07-2021 15:59,0.993385543,,1378.0,1632.0,1783.0,1764.0
-73.93511833,40.800765,24-07-2021 15:59,0.993385543,,1378.0,1632.0,1783.0,1764.0
-73.93512667,40.80072,24-07-2021 15:59,0.993385543,,1378.0,1370.0,1683.0,1514.0
-73.93519167,40.80062333,24-07-2021 15:59,0.993385543,,1378.0,1288.0,1683.0,1432.0
-73.93523,40.80057667,24-07-2021 15:59,0.993385543,,1378.0,1952.0,1972.0,1996.0
-73.93526667,40.800535,24-07-2021 15:59,0.995549258,,1378.0,1604.0,1915.0,1694.0
-73.93529667,40.8005,24-07-2021 15:59,0.995549258,,1378.0,1604.0,1915.0,1694.0
-73.93531833,40.80047167,24-07-2021 15:59,0.989058114,,1378.0,1794.0,1915.0,2394.0
-73.93533,40.80045333,24-07-2021 15:59,0.989058114,,1216.0,1560.0,1915.0,2174.0
-73.93538667,40.80037,24-07-2021 15:59,0.993385543,,1216.0,1560.0,1915.0,2174.0
-73.93541333,40.80034,24-07-2021 15:59,0.993385543,,1216.0,1472.0,1785.0,1888.0
-73.935445,40.80030333,24-07-2021 15:59,0.993385543,,1216.0,1472.0,1785.0,1888.0
-73.93548167,40.800255,24-07-2021 15:59,0.993385543,,1216.0,1560.0,1785.0,1814.0
-73.93552,40.80020167,24-07-2021 15:59,0.993385543,,1805.0,1322.0,2194.0,2270.0
-73.93555667,40.80014333,24-07-2021 15:59,0.989058114,,1805.0,1316.0,2030.0,2234.0
-73.93559333,40.80008,24-07-2021 15:59,0.989058114,,1805.0,1836.0,2030.0,2304.0
-73.935665,40.799935,24-07-2021 15:22,0.997712973,,1805.0,1946.0,2137.0,2270.0
-73.93569833,40.79986167,24-07-2021 15:22,0.995549258,,1818.0,2062.0,2489.0,2356.0
-73.93572667,40.79978833,24-07-2021 15:22,0.995549258,,1818.0,1864.0,2241.0,2092.0
-73.93575333,40.79972167,24-07-2021 15:22,1.004204118,,1818.0,1830.0,2241.0,2098.0
-73.93578,40.79966333,24-07-2021 15:22,1.004204118,,1818.0,1830.0,2241.0,2098.0
-73.93579,40.79957167,24-07-2021 15:22,0.997712973,,1818.0,1788.0,1850.0,1936.0
-73.93575667,40.79954667,24-07-2021 15:22,0.995549258,,1818.0,1570.0,1850.0,1576.0
-73.9357,40.79952167,24-07-2021 15:22,0.995549258,,1818.0,1570.0,1850.0,1576.0
-73.93563167,40.799495,24-07-2021 15:22,0.995549258,,1818.0,1670.0,2110.0,1676.0
-73.93556333,40.799465,24-07-2021 15:22,0.995549258,,1818.0,1670.0,1750.0,1768.0
-73.935415,40.79940667,24-07-2021 15:22,1.002040403,,1210.0,1392.0,2186.0,1942.0
-73.935345,40.79937833,24-07-2021 15:22,0.995549258,,1474.0,1394.0,2186.0,1874.0
-73.93528,40.79934667,24-07-2021 15:22,0.995549258,,1474.0,1610.0,2186.0,2246.0
-73.93522333,40.79931833,24-07-2021 15:22,0.993385543,,1474.0,1866.0,2492.0,2480.0
-73.93516667,40.79929,24-07-2021 15:22,0.993385543,,1474.0,1866.0,2492.0,2480.0
-73.935105,40.79926333,24-07-2021 15:22,0.999876688,,1474.0,1864.0,2492.0,2396.0
-73.93497167,40.79919833,24-07-2021 15:22,0.999876688,,1474.0,1520.0,2767.0,3000.0
-73.93489667,40.79916333,24-07-2021 15:22,0.993385543,,1474.0,1364.0,2378.0,2784.0
-73.93482333,40.79912833,24-07-2021 15:22,0.993385543,,1474.0,1534.0,2378.0,2188.0
-73.93470167,40.79907667,24-07-2021 15:22,0.986894399,,1362.0,1194.0,2096.0,2226.0
-73.93460667,40.799035,24-07-2021 15:22,0.995549258,,1362.0,1630.0,2096.0,2214.0
-73.93456167,40.79901333,24-07-2021 15:22,1.004204118,,1362.0,1550.0,2125.0,2448.0
-73.93438,40.79894333,24-07-2021 15:22,1.004204118,,1362.0,1618.0,2077.0,1976.0
-73.93435333,40.79893333,24-07-2021 15:22,1.004204118,,1362.0,1618.0,2077.0,1976.0
-73.93428167,40.79892833,24-07-2021 15:22,0.99783318,,1362.0,1166.0,2140.0,2178.0
-73.93423833,40.79892167,24-07-2021 15:22,1.004324324,,1362.0,1166.0,2140.0,2178.0
-73.93418333,40.79891,24-07-2021 15:23,1.004324324,,1362.0,1166.0,2140.0,2178.0
-73.93412,40.79888833,24-07-2021 15:23,1.004324324,,1362.0,1378.0,2140.0,2050.0
-73.93405833,40.79886,24-07-2021 15:23,1.004324324,,1362.0,1378.0,2140.0,2050.0
-73.93394,40.798805,24-07-2021 15:23,1.010815469,,1570.0,1636.0,2083.0,2216.0
-73.93388167,40.79877667,24-07-2021 15:23,1.010815469,,1570.0,1636.0,2083.0,2216.0
-73.93381833,40.798745,24-07-2021 15:23,1.012979184,,1570.0,1726.0,2083.0,1946.0
-73.93375,40.79871167,24-07-2021 15:23,1.012979184,,1570.0,1492.0,1902.0,1698.0
-73.93367333,40.79867833,24-07-2021 15:23,1.012979184,,1570.0,1622.0,1902.0,1838.0
-73.93358833,40.79864333,24-07-2021 15:23,1.012979184,,1570.0,1648.0,1842.0,1752.0
-73.93349833,40.79860667,24-07-2021 15:23,1.006488039,,1570.0,1648.0,1842.0,1752.0
-73.93341,40.79857,24-07-2021 15:23,1.006488039,,1570.0,1676.0,1842.0,1756.0
-73.93331667,40.79852667,24-07-2021 15:23,1.006488039,,1780.0,1996.0,2155.0,2300.0
-73.933225,40.79848167,24-07-2021 15:23,1.006488039,,1780.0,2050.0,2155.0,2668.0
-73.93312833,40.798435,24-07-2021 15:23,1.006488039,,1780.0,1974.0,2785.0,2446.0
-73.93303167,40.79839333,24-07-2021 15:23,1.006488039,,1780.0,1862.0,2496.0,2412.0
-73.932935,40.79834833,24-07-2021 15:23,1.002160609,,1780.0,1550.0,2496.0,2588.0
-73.93284333,40.798305,24-07-2021 15:23,1.002160609,,1780.0,1608.0,2147.0,2786.0
-73.93275333,40.79826667,24-07-2021 15:23,1.002160609,,1735.0,1622.0,2632.0,2676.0
-73.93266333,40.798225,24-07-2021 15:23,1.002160609,,1735.0,1622.0,2632.0,2676.0
-73.932565,40.79818,24-07-2021 15:23,0.995669465,,1668.0,1846.0,2858.0,2376.0
-73.93238333,40.79807333,24-07-2021 15:23,0.99783318,,1668.0,1632.0,3147.0,2356.0
-73.93228,40.79802333,24-07-2021 15:23,0.997953386,,1668.0,2900.0,3147.0,3482.0
-73.93216833,40.797975,24-07-2021 15:23,0.993625956,,1668.0,1424.0,2410.0,2062.0
-73.93205833,40.79793,24-07-2021 15:23,0.993625956,,1668.0,1254.0,2272.0,2270.0
-73.931955,40.79788333,24-07-2021 15:23,0.997953386,,1668.0,1254.0,2272.0,2270.0
-73.93175167,40.79779667,24-07-2021 15:24,0.997953386,,1169.0,1692.0,2525.0,2692.0
-73.93166833,40.79776333,24-07-2021 15:24,0.997953386,,1169.0,1410.0,1995.0,2088.0
-73.93160167,40.797735,24-07-2021 15:24,0.993625956,,1402.0,1120.0,2072.0,1838.0
-73.93155167,40.797715,24-07-2021 15:24,0.993625956,,1402.0,1120.0,2072.0,1838.0
-73.93145167,40.797685,24-07-2021 15:24,0.987134812,,1402.0,1826.0,2432.0,2492.0
-73.93143,40.79765667,24-07-2021 15:24,0.982807382,,1402.0,2154.0,2432.0,2304.0
-73.93141833,40.79761833,24-07-2021 15:24,0.982807382,,1402.0,2154.0,2432.0,2304.0
-73.93142,40.797575,24-07-2021 15:24,0.993625956,,1402.0,1874.0,2089.0,2024.0
-73.93147167,40.79746833,24-07-2021 15:24,0.993625956,,1402.0,1804.0,2137.0,2276.0
-73.93155333,40.79735333,24-07-2021 15:24,0.991462241,,1402.0,2280.0,2016.0,2478.0
-73.931595,40.79730167,24-07-2021 15:24,0.991462241,,1402.0,1522.0,2016.0,1984.0
-73.93163333,40.79725167,24-07-2021 15:24,0.991462241,,1402.0,1522.0,2016.0,1984.0
-73.931665,40.79721333,24-07-2021 15:24,0.980643667,,1474.0,1676.0,2054.0,2580.0
-73.93168833,40.79718667,24-07-2021 15:24,0.980643667,,1474.0,1676.0,2054.0,2580.0
-73.9317,40.79716833,24-07-2021 15:24,0.987134812,,1474.0,1676.0,2054.0,2580.0
-73.93180667,40.79699,24-07-2021 15:24,0.980643667,,1474.0,2402.0,2651.0,2844.0
-73.931855,40.796925,24-07-2021 15:24,0.987134812,,1474.0,2426.0,2651.0,3046.0
-73.93190333,40.79685333,24-07-2021 15:24,0.987134812,,1474.0,1870.0,2531.0,2464.0
-73.93195167,40.79677833,24-07-2021 15:24,0.980643667,,1474.0,1870.0,2531.0,2464.0
-73.93207333,40.79661833,24-07-2021 15:24,0.982807382,,2154.0,1798.0,2434.0,2688.0
-73.93220333,40.79645167,24-07-2021 15:24,0.978479952,,2154.0,2266.0,2686.0,2734.0
-73.93226833,40.796365,24-07-2021 15:24,0.978479952,,2154.0,2346.0,2686.0,2728.0
-73.93233167,40.79627667,24-07-2021 15:24,0.984971097,,2154.0,2320.0,2720.0,2646.0
-73.93239167,40.79619167,24-07-2021 15:24,0.984971097,,2154.0,2078.0,2720.0,2618.0
-73.932505,40.79602667,24-07-2021 15:24,0.993625956,,2383.0,2398.0,2731.0,2834.0
-73.93256167,40.79595,24-07-2021 15:24,0.987134812,,2383.0,2508.0,3006.0,3104.0
-73.93262,40.795875,24-07-2021 15:25,0.987134812,,2383.0,2518.0,3006.0,2680.0
-73.93267833,40.7958,24-07-2021 15:25,0.991462241,,2383.0,2518.0,3006.0,2680.0
-73.932735,40.79572167,24-07-2021 15:25,0.991462241,,2173.0,2114.0,2625.0,2512.0
-73.93279333,40.79564667,24-07-2021 15:25,0.993625956,,2173.0,2052.0,2625.0,2574.0
-73.93284833,40.795575,24-07-2021 15:25,0.993625956,,2243.0,2170.0,2578.0,2868.0
-73.932895,40.79551333,24-07-2021 15:25,0.987134812,,2243.0,2556.0,2861.0,3038.0
-73.93293333,40.79546333,24-07-2021 15:25,0.987134812,,2243.0,2556.0,2861.0,3038.0
-73.93296833,40.79541667,24-07-2021 15:25,0.987134812,,2243.0,2392.0,2716.0,2862.0
-73.933,40.79537167,24-07-2021 15:25,0.987134812,,2243.0,2392.0,2716.0,2862.0
-73.93302833,40.79532833,24-07-2021 15:25,0.978479952,,2243.0,2398.0,2716.0,2962.0
-73.93305167,40.79528833,24-07-2021 15:25,0.978479952,,2243.0,2398.0,2716.0,2962.0
-73.93309,40.79523333,24-07-2021 15:25,0.982807382,,2243.0,2454.0,2843.0,2800.0
-73.93318167,40.795165,24-07-2021 15:25,0.987134812,,2243.0,2316.0,2645.0,2546.0
-73.93327333,40.79516167,24-07-2021 15:25,0.984971097,,2243.0,2182.0,2645.0,2336.0
-73.93333333,40.79518167,24-07-2021 15:25,0.989298526,,2243.0,2182.0,2645.0,2336.0
-73.93362167,40.79532,24-07-2021 15:25,0.982807382,,2049.0,1958.0,2345.0,2398.0
-73.933695,40.79535333,24-07-2021 15:25,0.982807382,,2049.0,2004.0,2345.0,2460.0
-73.93376667,40.79539167,24-07-2021 15:25,0.982807382,,2049.0,2004.0,2345.0,2460.0
-73.93391833,40.795465,24-07-2021 15:25,0.984971097,,2049.0,1726.0,2227.0,2208.0
-73.93399833,40.79549667,24-07-2021 15:26,0.984971097,,2049.0,1722.0,2227.0,1898.0
-73.93407,40.79553,24-07-2021 15:26,0.989298526,,2049.0,1930.0,2227.0,2190.0
-73.93419833,40.795585,24-07-2021 15:26,0.995789671,,1993.0,1772.0,2283.0,2050.0
-73.93424667,40.79559667,24-07-2021 15:26,0.995789671,,1993.0,1536.0,2283.0,1730.0
-73.93428,40.79560667,24-07-2021 15:26,0.993625956,,1993.0,1536.0,2283.0,1730.0
-73.93430167,40.795615,24-07-2021 15:26,0.993625956,,1886.0,1816.0,2431.0,2374.0
-73.92811333,40.85670167,24-07-2021 15:26,1.04267016,,1381.0,1046.0,1258.0,1104.0
-73.928145,40.856725,24-07-2021 15:26,1.040506445,,1796.0,1012.0,1606.0,1162.0
-73.928175,40.85675333,24-07-2021 15:26,1.040506445,,1796.0,1190.0,1606.0,1382.0
-73.92819833,40.85679167,24-07-2021 15:26,1.03834273,,1796.0,1190.0,1606.0,1382.0
-73.92821333,40.85683667,24-07-2021 15:26,1.03834273,,1796.0,1190.0,1606.0,1382.0
-73.92822667,40.85688833,24-07-2021 15:26,1.04267016,,1796.0,2408.0,2749.0,2570.0
-73.928225,40.85699667,24-07-2021 15:26,1.04267016,,1796.0,2442.0,2749.0,3002.0
-73.928225,40.857045,24-07-2021 15:26,1.040506445,,1796.0,3332.0,2729.0,4288.0
-73.92823833,40.85709,24-07-2021 15:26,1.040506445,,1796.0,3332.0,2729.0,4288.0
-73.92827,40.85713333,24-07-2021 15:26,1.036179016,,1041.0,3602.0,2729.0,4328.0
-73.92831833,40.857175,24-07-2021 15:26,1.036179016,,1041.0,3602.0,2729.0,4328.0
-73.92838667,40.85720833,24-07-2021 15:26,1.034015301,,1041.0,1388.0,1840.0,1804.0
-73.92856,40.857275,24-07-2021 15:26,1.031851586,,1041.0,2280.0,2561.0,2540.0
-73.92864667,40.85731,24-07-2021 15:26,1.031851586,,1041.0,1348.0,1787.0,1798.0
-73.92872833,40.857345,24-07-2021 15:26,1.031851586,,1041.0,1348.0,1787.0,1798.0
-73.92881167,40.85737167,24-07-2021 15:26,1.031851586,,1041.0,2070.0,1787.0,2272.0
-73.92888833,40.85739167,24-07-2021 15:26,1.025360441,,1017.0,899.0,1346.0,1596.0
-73.92895833,40.857415,24-07-2021 15:26,1.025360441,,1017.0,644.0,1346.0,1240.0
-73.92902667,40.85743167,24-07-2021 15:26,1.021033011,,1017.0,644.0,1346.0,1240.0
-73.92909667,40.85744333,24-07-2021 15:26,1.021033011,,1017.0,644.0,1346.0,1240.0
-73.92917333,40.85743833,24-07-2021 15:26,1.018869297,,1017.0,775.0,1343.0,1040.0
-73.929235,40.85745833,24-07-2021 15:26,1.018869297,,1017.0,724.0,1343.0,1964.0
-73.92930167,40.85745833,24-07-2021 15:26,1.016705582,,1017.0,917.0,1674.0,1828.0
-73.92936333,40.85745,24-07-2021 15:26,1.016705582,,1017.0,917.0,1674.0,1828.0
-73.92942,40.85746833,24-07-2021 15:26,1.014541867,,1017.0,1372.0,1674.0,1772.0
-73.92947333,40.85747333,24-07-2021 15:26,1.014541867,,1017.0,1372.0,1674.0,1772.0
-73.92953333,40.85747833,24-07-2021 15:26,1.014541867,,1017.0,1548.0,1674.0,1742.0
-73.9296,40.85748333,24-07-2021 15:26,1.014541867,,1337.0,1490.0,1589.0,1722.0
-73.92972333,40.85747833,24-07-2021 15:26,1.012378152,,1337.0,960.0,1589.0,1632.0
-73.92978333,40.85748333,24-07-2021 15:26,1.021033011,,1337.0,1154.0,2046.0,1964.0
-73.92983833,40.85748667,24-07-2021 15:26,1.021033011,,1337.0,1154.0,2046.0,1964.0
-73.92989667,40.85749167,24-07-2021 15:26,1.018869297,,1337.0,1154.0,2046.0,1964.0
-73.92996167,40.857495,24-07-2021 15:26,1.018869297,,1337.0,1156.0,2046.0,2008.0
-73.93003,40.85749667,24-07-2021 15:26,1.018869297,,1337.0,1244.0,2010.0,2194.0
-73.93011833,40.85749,24-07-2021 15:26,1.018869297,,1337.0,1090.0,2010.0,2226.0
-73.93021833,40.857465,24-07-2021 15:26,1.025360441,,1337.0,838.0,2010.0,2316.0
-73.93041167,40.857445,24-07-2021 15:26,1.025480648,,1827.0,700.0,2493.0,3476.0
-73.93050667,40.85743,24-07-2021 15:27,1.025480648,,1827.0,796.0,2728.0,3640.0
-73.93068833,40.85738333,24-07-2021 15:27,1.025480648,,1827.0,2296.0,2728.0,2996.0
-73.93078167,40.85735,24-07-2021 15:27,1.023316933,,1827.0,2836.0,3022.0,3598.0
-73.930875,40.85730667,24-07-2021 15:27,1.023316933,,1827.0,3292.0,3022.0,3544.0
-73.93097,40.85726333,24-07-2021 15:27,1.025480648,,1827.0,4216.0,3022.0,4520.0
-73.93112,40.85717833,24-07-2021 15:27,1.023316933,,2222.0,1472.0,2471.0,2094.0
-73.93118333,40.85714167,24-07-2021 15:27,1.023316933,,2222.0,1472.0,2471.0,2094.0
-73.93126333,40.85712333,24-07-2021 15:27,1.023316933,,2222.0,1496.0,3127.0,2624.0
-73.93128667,40.857125,24-07-2021 15:27,1.023316933,,2222.0,1496.0,3127.0,2624.0
-73.93129667,40.85725833,24-07-2021 15:27,1.034135507,,1809.0,1906.0,2566.0,3638.0
-73.93125667,40.85730333,24-07-2021 15:27,1.034135507,,1809.0,1680.0,2566.0,2476.0
-73.93122667,40.85735333,24-07-2021 15:27,1.031971792,,1809.0,1680.0,2566.0,2476.0
-73.93119167,40.857405,24-07-2021 15:27,1.031971792,,1809.0,1216.0,2036.0,1750.0
-73.93111667,40.85748833,24-07-2021 15:27,1.031971792,,1809.0,1728.0,2480.0,2758.0
-73.93108333,40.857495,24-07-2021 15:27,1.031971792,,1809.0,755.0,2480.0,2752.0
-73.931035,40.85756833,24-07-2021 15:28,1.029808077,,1809.0,1554.0,3511.0,3538.0
-73.930985,40.85766833,24-07-2021 15:28,1.029808077,,1827.0,915.0,2692.0,2484.0
-73.930955,40.85771,24-07-2021 15:28,1.029808077,,1827.0,915.0,2692.0,2484.0
-73.93093167,40.85775333,24-07-2021 15:28,1.029808077,,2572.0,930.0,3042.0,2236.0
-73.93089333,40.85778667,24-07-2021 15:28,1.029808077,,2572.0,930.0,3042.0,2236.0
-73.93089167,40.85786833,24-07-2021 15:28,1.027644362,,2572.0,1624.0,3042.0,2336.0
-73.930925,40.85789833,24-07-2021 15:28,1.027644362,,2572.0,1624.0,3042.0,2336.0
-73.93097833,40.85792833,24-07-2021 15:28,1.027644362,,2572.0,1624.0,3064.0,2374.0
-73.93104,40.85795,24-07-2021 15:28,1.021153218,,2046.0,2470.0,3123.0,2684.0
-73.93111833,40.85797,24-07-2021 15:28,1.021153218,,2046.0,2648.0,3123.0,3130.0
-73.93120833,40.857995,24-07-2021 15:28,1.021153218,,2046.0,3764.0,3172.0,3804.0
-73.93129667,40.85801833,24-07-2021 15:28,1.021153218,,2046.0,1984.0,3172.0,2422.0
-73.93137667,40.85804167,24-07-2021 15:28,1.025480648,,2046.0,2066.0,3172.0,2376.0
-73.93144167,40.85805833,24-07-2021 15:28,1.025600854,,2046.0,2066.0,3172.0,2376.0
-73.93149,40.85807167,24-07-2021 15:28,1.019109709,,2046.0,2396.0,2427.0,2734.0
-73.93158,40.858165,24-07-2021 15:28,1.019109709,,2046.0,1042.0,1717.0,1134.0
-73.93160833,40.85819667,24-07-2021 15:28,1.019109709,,2046.0,1410.0,1717.0,1528.0
-73.93164333,40.85821167,24-07-2021 15:28,1.019109709,,1391.0,1194.0,1854.0,1428.0
-73.93167833,40.85822333,24-07-2021 15:28,1.019109709,,1391.0,1194.0,1854.0,1428.0
-73.931695,40.85824167,24-07-2021 15:28,1.019109709,,1391.0,1194.0,1854.0,1428.0
-73.93169333,40.85827333,24-07-2021 15:28,1.019109709,,1391.0,1194.0,1854.0,1428.0
-73.93168,40.85831833,24-07-2021 15:28,1.019109709,,1431.0,1074.0,2192.0,1930.0
-73.93165833,40.85837667,24-07-2021 15:28,1.01045485,,1431.0,1244.0,2192.0,2026.0
-73.93163,40.85844333,24-07-2021 15:28,1.01045485,,2114.0,737.0,1528.0,960.0
-73.931595,40.85851167,24-07-2021 15:28,1.012618565,,2114.0,938.0,1151.0,1198.0
-73.93156,40.85858,24-07-2021 15:28,1.012618565,,2114.0,1084.0,1151.0,1440.0
-73.931525,40.85864667,24-07-2021 15:28,1.008291135,,2114.0,801.0,1560.0,1136.0
-73.93149,40.85871167,24-07-2021 15:29,1.008291135,,2114.0,801.0,1560.0,1136.0
-73.931435,40.85882667,24-07-2021 15:29,1.01045485,,1353.0,886.0,1484.0,1288.0
-73.93141333,40.85886667,24-07-2021 15:29,1.012618565,,1353.0,886.0,1484.0,1288.0
-73.93140167,40.85889333,24-07-2021 15:29,1.012618565,,1353.0,886.0,1484.0,1288.0
-73.931355,40.85897667,24-07-2021 15:29,1.021273424,,1353.0,982.0,1484.0,1736.0
-73.93133833,40.85902333,24-07-2021 15:29,1.021273424,,1353.0,1070.0,1640.0,1656.0
-73.931325,40.85907,24-07-2021 15:29,1.021273424,,1353.0,1070.0,1640.0,1656.0
-73.93131167,40.85910833,24-07-2021 15:29,1.019229916,,1353.0,1318.0,1640.0,1546.0
-73.93130333,40.85913833,24-07-2021 15:29,1.019229916,,1353.0,1318.0,1640.0,1546.0
-73.931345,40.85925333,24-07-2021 15:29,1.02572106,,1353.0,1656.0,1713.0,1860.0
-73.93139167,40.85928333,24-07-2021 15:29,1.02572106,,1353.0,1598.0,1713.0,1856.0
-73.93149667,40.859335,24-07-2021 15:29,1.02572106,,1353.0,1756.0,1961.0,2178.0
-73.93152833,40.85935167,24-07-2021 15:29,1.02572106,,863.0,1374.0,2406.0,2492.0
-73.93155167,40.85936167,24-07-2021 15:29,1.027884775,,863.0,1176.0,2406.0,2294.0
-73.93171,40.8594,24-07-2021 15:29,1.023557345,,546.0,1172.0,2317.0,2492.0
-73.93177333,40.85942167,24-07-2021 15:30,1.02572106,,546.0,1172.0,2317.0,2492.0
